ID;LONGITUDE;LATITUDE
18702;-51199188;-30065212
18703;-51196939;-30070914
18704;-51197189;-30070376
18705;-51198591;-30073219
18706;-51206209;-30076344
18707;-51215014;-30060839
18708;-51217524;-30071334
18709;-51223869;-30066251
18710;-51224115;-30067095
18711;-51223555;-30065115
18712;-51213961;-30064221
18713;-51223018;-30074631
18714;-51222534;-30074938
18715;-51194567;-29977826
18716;-51090311;-30005793
18717;-51197152;-29998097
18718;-51142573;-30016209
18719;-51163185;-30017577
18720;-51162819;-30017834
18721;-51150160;-30023322
18722;-51152118;-30012631
18723;-51153016;-30012591
18724;-51143490;-30015241
18725;-51143631;-30016252
18726;-51151466;-30013241
18727;-51151859;-30015271
18728;-51179029;-30020812
18729;-51167400;-30028923
18730;-51168789;-30028951
18731;-51168808;-30028221
18732;-51174770;-30033480
18733;-51172200;-30038947
18734;-51160526;-30030481
18735;-51163183;-30037526
18736;-51165847;-30031974
18737;-51161572;-30032285
18738;-51168606;-30039194
18739;-51174813;-30031753
18740;-51173921;-30032470
18741;-51139016;-30046222
18742;-51173635;-30214460
18743;-51126521;-30043024
18744;-51126995;-30043050
18745;-51127467;-30043074
18746;-51127503;-30042692
18747;-51129653;-30048236
18748;-51125331;-30043500
18749;-51147062;-30017739
18750;-51151362;-30017402
18751;-51154963;-30018252
18752;-51163486;-30017906
18753;-51157482;-30014798
18754;-51156920;-30015961
18755;-51148990;-30016224
18756;-51148395;-30016055
18757;-51148928;-30015699
18758;-51157173;-30010453
18759;-51167992;-30004330
18760;-51167266;-30004045
18761;-51167345;-30004029
18762;-51151422;-30004621
18763;-51168087;-30004133
18764;-51168231;-30005264
18765;-51168554;-30003548
18766;-51168276;-30005006
18767;-51167252;-30032273
18768;-51109288;-30033783
18769;-51101369;-30137144
18770;-51101608;-30137449
18771;-51101742;-30136684
18772;-51103045;-30137479
18773;-51102718;-30138035
18774;-51108352;-30105632
18775;-51125620;-30043977
18776;-51126975;-30043565
18777;-51085096;-30047877
18778;-51134563;-30047859
18779;-51133050;-30047672
18780;-51127414;-30042687
18781;-51125477;-30042669
18782;-51116951;-30031947
18783;-51105404;-30028466
18784;-51093188;-30043586
18785;-51113869;-30031048
18786;-51138925;-30101307
18787;-51138588;-30102621
18788;-51147785;-30012796
18789;-51157638;-30016407
18790;-51156479;-30015995
18791;-51172328;-30021625
18792;-51171272;-30021219
18793;-51171261;-30012215
18794;-51172129;-30016773
18795;-51171923;-30016167
18796;-51171914;-30014521
18797;-51177867;-30022660
18798;-51164453;-30016628
18799;-51147458;-30016458
18800;-51154396;-30016642
18801;-51104422;-30107895
18802;-51122944;-30089086
18803;-51114982;-30087652
18804;-51130620;-30073972
18805;-51142533;-30058087
18806;-51093751;-30023663
18807;-51099824;-30023836
18808;-51138161;-30103025
18809;-51138578;-30103813
18810;-51136564;-30102944
18811;-51136144;-30103262
18812;-51137462;-30101634
18813;-51120518;-30100636
18814;-51102220;-30117341
18815;-51095950;-30117353
18816;-51095980;-30121871
18817;-51164074;-30015055
18818;-51150922;-30018404
18819;-51168109;-30004183
18820;-51166939;-30006249
18821;-51166188;-30006047
18822;-51157931;-29997658
18823;-51155476;-30016739
18824;-51216337;-30068156
18825;-51217025;-30068342
18826;-51217692;-30080021
18827;-51218311;-30075990
18828;-51221519;-30083352
18829;-51217037;-30064609
18830;-51217089;-30064064
18831;-51218276;-30061910
18832;-51218859;-30062197
18833;-51225095;-30077042
18834;-51225424;-30077422
18835;-51227158;-30077676
18836;-51225816;-30078014
18837;-51223911;-30075682
18838;-51224493;-30078169
18839;-51218430;-30071169
18840;-51216477;-30063080
18841;-51217978;-30062330
18842;-51214822;-30066729
18843;-51213631;-30066945
18844;-51213915;-30067813
18845;-51214309;-30078128
18846;-51214251;-30078415
18847;-51108548;-30023853
18848;-51116538;-30023897
18849;-51099310;-30023993
18850;-51099361;-30023413
18851;-51099268;-30025684
18852;-51099809;-30025866
18853;-51139196;-30100519
18854;-51140246;-30101079
18855;-51124284;-30094287
18856;-51106111;-30117380
18857;-51106548;-30116665
18858;-51116282;-30083002
18859;-51107960;-30122994
18860;-51107913;-30124038
18861;-51103137;-30023012
18862;-51103243;-30023813
18863;-51105483;-30024029
18864;-51106073;-30022559
18865;-51105156;-30021756
18866;-51106083;-30021887
18867;-51109792;-30031996
18868;-51109874;-30031643
18869;-51109881;-30031331
18870;-51105035;-30027597
18871;-51105372;-30027860
18872;-51103086;-30028198
18873;-51100332;-30028245
18874;-51100618;-30028007
18875;-51100244;-30027735
18876;-51100120;-30027650
18877;-51100119;-30027650
18878;-51104800;-30028157
18879;-51104924;-30027805
18880;-51103187;-30030621
18881;-51157975;-29996309
18882;-51165642;-30030377
18883;-51171768;-30029666
18884;-51177989;-30030549
18885;-51168576;-30010556
18886;-51183140;-30005028
18887;-51169227;-30007814
18888;-51167427;-30011908
18889;-51115431;-30104270
18890;-51115258;-30103717
18891;-51115816;-30104293
18892;-51138004;-30103184
18893;-51136894;-30043629
18894;-51133080;-30045964
18895;-51133112;-30044440
18896;-51102529;-30047070
18897;-51097779;-30046675
18898;-51103232;-30047109
18899;-51127359;-30047704
18900;-51127198;-30047617
18901;-51132618;-30047602
18902;-51146168;-30060120
18903;-51145583;-30061048
18904;-51145590;-30061318
18905;-51131397;-30042308
18906;-51128930;-30041375
18907;-51125349;-30045843
18908;-51123338;-30045043
18909;-51133994;-30042827
18910;-51133745;-30042742
18911;-51131348;-30042234
18912;-51119936;-30040314
18913;-51156758;-30013806
18914;-51156481;-30013479
18915;-51146220;-30013151
18916;-51152078;-30013674
18917;-51151681;-30013668
18918;-51153158;-30011476
18919;-51149568;-30020352
18920;-51151045;-30004619
18921;-51150368;-30009745
18922;-51150368;-30009063
18923;-51150399;-30008468
18924;-51147903;-30021460
18925;-51143989;-30016667
18926;-51144633;-30014283
18927;-51152449;-30016919
18928;-51133802;-30044458
18929;-51122961;-30044509
18930;-51127052;-30044539
18931;-51136157;-30045006
18932;-51121826;-30045022
18933;-51145955;-30062805
18934;-51146080;-30063550
18935;-51145947;-30062574
18936;-51140399;-30051134
18937;-51145267;-30051333
18938;-51105684;-30043419
18939;-51107106;-30043742
18940;-51102872;-30027100
18941;-51093597;-30041380
18942;-51093293;-30040835
18943;-51093641;-30044592
18944;-51188673;-30131363
18945;-51188335;-30130244
18946;-51100859;-30027090
18947;-51104350;-30027118
18948;-51092045;-30024199
18949;-51092464;-30024181
18950;-51148883;-30009002
18951;-51171982;-30010678
18952;-51177794;-30003809
18953;-51177260;-30009909
18954;-51152091;-30013374
18955;-51151535;-30013119
18956;-51148075;-30025857
18957;-51155373;-30017555
18958;-51155797;-30017599
18959;-51110209;-30030401
18960;-51108825;-30026676
18961;-51106026;-30026766
18962;-51110058;-30028779
18963;-51109997;-30027891
18964;-51109298;-30028447
18965;-51105724;-30028665
18966;-51119935;-30040314
18967;-51131109;-30043173
18968;-51127930;-30042707
18969;-51128052;-30042711
18970;-51146370;-30063546
18971;-51145948;-30062573
18972;-51144058;-30060180
18973;-51150646;-30021696
18974;-51165051;-30003709
18975;-51166415;-30004171
18976;-51165945;-30007106
18977;-51163781;-30010170
18978;-51164632;-30008525
18979;-51166077;-30006663
18980;-51162721;-30008231
18981;-51147199;-30026637
18982;-51145616;-30026663
18983;-51147946;-30026649
18984;-51202709;-30060529
18985;-51195375;-30062173
18986;-51205289;-30068290
18987;-51211103;-30108403
18988;-51063904;-30211440
18989;-51073616;-30181383
18990;-51055030;-30192995
18991;-51122450;-30089726
18992;-51122808;-30089444
18993;-51135427;-30093769
18994;-51127038;-30098032
18995;-51133385;-30098089
18996;-51115620;-30086168
18997;-51103932;-30027439
18998;-51102587;-30031416
18999;-51102527;-30031689
19000;-51113033;-30105618
19001;-51162016;-30028025
19002;-51162020;-30027584
19003;-51162015;-30028025
19004;-51155513;-30030474
19005;-51154410;-30031807
19006;-51173431;-30027467
19007;-51189548;-30068967
19008;-51202156;-30071733
19009;-51200398;-30071635
19010;-51202740;-30070455
19011;-51200364;-30071711
19012;-51197757;-30071645
19013;-51199179;-30071696
19014;-51199727;-30071689
19015;-51189913;-30071199
19016;-51215688;-30062820
19017;-51215722;-30063883
19018;-51215526;-30064102
19019;-51088543;-30192202
19020;-51082108;-30187885
19021;-51077642;-30192261
19022;-51105130;-30117304
19023;-51108743;-30115186
19024;-51108725;-30115921
19025;-51098107;-30115136
19026;-51098937;-30116907
19027;-51107068;-30115388
19028;-51107080;-30115951
19029;-51106207;-30115294
19030;-51105387;-30115972
19031;-51111028;-30115576
19032;-51113128;-30116173
19033;-51105401;-30116632
19034;-51145350;-30057722
19035;-51142824;-30058048
19036;-51120462;-30034851
19037;-51118495;-30034743
19038;-51091742;-30035741
19039;-51110144;-30035003
19040;-51104503;-30035684
19041;-51118391;-30033179
19042;-51173240;-30025636
19043;-51172498;-30012289
19044;-51174065;-30012143
19045;-51173268;-30012877
19046;-51148974;-30009782
19047;-51150299;-30008404
19048;-51147618;-30015607
19049;-51152839;-30022008
19050;-51145827;-30021044
19051;-51147492;-30020709
19052;-51146667;-30002552
19053;-51146502;-30004145
19054;-51107082;-30116652
19055;-51106084;-30117757
19056;-51107099;-30117815
19057;-51143041;-30062850
19058;-51145888;-30059785
19059;-51140758;-30061663
19060;-51138244;-30060970
19061;-51140670;-30058762
19062;-51141898;-30061393
19063;-51141760;-30057369
19064;-51141385;-30057211
19065;-51142915;-30060485
19066;-51142887;-30058612
19067;-51102148;-30114837
19068;-51101885;-30112641
19069;-51095719;-30120111
19070;-51115602;-30107668
19071;-51116317;-30086915
19072;-51129796;-30096965
19073;-51132227;-30094752
19074;-51165582;-30010802
19075;-51165814;-30027852
19076;-51173228;-30025691
19077;-51168821;-30027849
19078;-51167137;-30021389
19079;-51151559;-30025912
19080;-51171616;-30004472
19081;-51170120;-30011707
19082;-51172291;-30011616
19083;-51145534;-30053682
19084;-51144163;-30054466
19085;-51147205;-30054137
19086;-51148021;-30062702
19087;-51146185;-30063589
19088;-51117658;-30027347
19089;-51118306;-30027307
19090;-51093250;-30207752
19091;-51092771;-30206218
19092;-51096590;-30208000
19093;-51100798;-30206278
19094;-51128787;-30209443
19095;-51109940;-30111962
19096;-51121482;-30102540
19097;-51105116;-30108647
19098;-51142124;-30101547
19099;-51140598;-30101632
19100;-51123643;-30102055
19101;-51121636;-30100767
19102;-51122943;-30102242
19103;-51115160;-30104907
19104;-51114452;-30105080
19105;-51113928;-30104382
19106;-51132259;-30049702
19107;-51151778;-30026244
19108;-51152471;-30025874
19109;-51154616;-30027330
19110;-51154017;-30027233
19111;-51148219;-30032327
19112;-51162741;-30007923
19113;-51165298;-30006557
19114;-51163012;-30004745
19115;-51163446;-30005298
19116;-51107958;-30202414
19117;-51106808;-30203789
19118;-51095337;-30208131
19119;-51109588;-30208171
19120;-51091070;-30208379
19121;-51107054;-30206662
19122;-51122020;-30208634
19123;-51106947;-30202046
19124;-51108520;-30204810
19125;-51105807;-30205087
19126;-51102410;-30203778
19127;-51091795;-30210241
19128;-51090674;-30191266
19129;-51087931;-30187921
19130;-51067392;-30178268
19131;-51171671;-30003845
19132;-51171016;-30004412
19133;-51168897;-30005330
19134;-51146195;-30009977
19135;-51144511;-29999474
19136;-51144440;-29999376
19137;-51149210;-30030524
19138;-51149635;-30033784
19139;-51152838;-30022006
19140;-51152936;-30021974
19141;-51156274;-30026211
19142;-51215036;-30064189
19143;-51213066;-30063950
19144;-51213129;-30064360
19145;-51207792;-30064920
19146;-51210443;-30064071
19147;-51210460;-30064925
19148;-51212227;-30064504
19149;-51210806;-30067956
19150;-51063032;-30210743
19151;-51039742;-30185101
19152;-51037032;-30186152
19153;-51143525;-30049852
19154;-51143197;-30049934
19155;-51145919;-30052458
19156;-51143104;-30050117
19157;-51144002;-30050671
19158;-51143665;-30050215
19159;-51141033;-30057355
19160;-51140358;-30055190
19161;-51107095;-30117291
19162;-51110961;-30118044
19163;-51167692;-30007411
19164;-51167419;-30028190
19165;-51171988;-30011882
19166;-51171438;-30019937
19167;-51211891;-30068742
19168;-51212426;-30065505
19169;-51209173;-30067454
19170;-51212836;-30067558
19171;-51210230;-30069098
19172;-51209105;-30072372
19173;-51206227;-30069592
19174;-51147422;-30002616
19175;-51148475;-30005035
19176;-51104002;-30117855
19177;-51101026;-30118160
19178;-51100785;-30117660
19179;-51098866;-30118232
19180;-51104556;-30037323
19181;-51109639;-30027987
19182;-51107110;-30028567
19183;-51116581;-30031016
19184;-51180352;-30029329
19185;-51150080;-30023130
19186;-51225426;-30076802
19187;-51225235;-30076879
19188;-51216974;-30070695
19189;-51217156;-30069225
19190;-51217408;-30068916
19191;-51169611;-30019826
19192;-51147683;-30004941
19193;-51146239;-29997936
19194;-51183595;-30005076
19195;-51101153;-30019281
19196;-51103593;-30109877
19197;-51116751;-30101861
19198;-51116154;-30105177
19199;-51107205;-30108787
19200;-51106617;-30109270
19201;-51106045;-30109664
19202;-51104233;-30110104
19203;-51103835;-30109535
19204;-51179828;-30027736
19205;-51163804;-30013229
19206;-51157622;-30013734
19207;-51148866;-30015704
19208;-51149228;-30014037
19209;-51173680;-30010744
19210;-51174472;-30003742
19211;-51168250;-30005009
19212;-51168125;-30005150
19213;-51150392;-30032421
19214;-51155389;-30030199
19215;-51154217;-30028128
19216;-51100688;-30117460
19217;-51110187;-30205784
19218;-51110957;-30204833
19219;-51105599;-30205319
19220;-51123895;-30045881
19221;-51132405;-30045764
19222;-51102775;-30046176
19223;-51103075;-30046141
19224;-51183069;-30006079
19225;-51160841;-30016997
19226;-51116153;-30115529
19227;-51104559;-30033722
19228;-51093453;-30036632
19229;-51093705;-30036008
19230;-51102560;-30036863
19231;-51117959;-30031732
19232;-51171773;-30079248
19233;-51171932;-30079861
19234;-51172608;-30079690
19235;-51161276;-30079799
19236;-51161476;-30079558
19237;-51162323;-30079833
19238;-51193191;-30079936
19239;-51193044;-30079869
19240;-51193640;-30079310
19241;-51162452;-30080084
19242;-51193768;-30079831
19243;-51192424;-30072994
19244;-51180048;-30072979
19245;-51180277;-30072176
19246;-51185017;-30072974
19247;-51161919;-30071939
19248;-51162038;-30073041
19249;-51192348;-30069701
19250;-51093892;-30046895
19251;-51094555;-30045709
19252;-51115658;-30032799
19253;-51114989;-30032530
19254;-51114299;-30032282
19255;-51114338;-30032778
19256;-51117152;-30032731
19257;-51117203;-30032839
19258;-51117578;-30032828
19259;-51113584;-30032836
19260;-51113599;-30033127
19261;-51061403;-30231196
19262;-51058048;-30227398
19263;-51058450;-30227792
19264;-51058726;-30227632
19265;-51057430;-30227716
19266;-51057836;-30228098
19267;-51111960;-30110130
19268;-51106747;-30110490
19269;-51104608;-30110655
19270;-51108241;-30110257
19271;-51104463;-30114638
19272;-51104926;-30112576
19273;-51099630;-30115092
19274;-51107896;-30116643
19275;-51134017;-30211982
19276;-51132329;-30209638
19277;-51171645;-30105951
19278;-51089617;-30022886
19279;-51089549;-30023662
19280;-51112849;-30111936
19281;-51111583;-30112639
19282;-51111710;-30112938
19283;-51112249;-30113000
19284;-51104519;-30109056
19285;-51107405;-30109587
19286;-51198300;-30069451
19287;-51216265;-30059237
19288;-51205523;-30059345
19289;-51205523;-30059343
19290;-51212632;-30062342
19291;-51212872;-30063498
19292;-51204293;-30056278
19293;-51206308;-30055695
19294;-51209816;-30059532
19295;-51208334;-30058885
19296;-51212362;-30059549
19297;-51211470;-30059091
19298;-51207562;-30055303
19299;-51206687;-30061451
19300;-51210341;-30060226
19301;-51164382;-30071312
19302;-51059575;-30228895
19303;-51103360;-30035174
19304;-51103282;-30034562
19305;-51109873;-30035646
19306;-51101068;-30018236
19307;-51107600;-30036421
19308;-51108366;-30036085
19309;-51108398;-30124060
19310;-51108964;-30123088
19311;-51100922;-30126663
19312;-51104875;-30025219
19313;-51129243;-30089314
19314;-51104592;-30125351
19315;-51134820;-30096620
19316;-51108681;-30108930
19317;-51108211;-30109666
19318;-51106992;-30122948
19319;-51112579;-30109594
19320;-51107443;-30109907
19321;-51126754;-30047308
19322;-51129712;-30047635
19323;-51162923;-30071120
19324;-51172660;-30070637
19325;-51172656;-30071267
19326;-51173863;-30070268
19327;-51173643;-30070812
19328;-51174694;-30070068
19329;-51177317;-30070990
19330;-51182172;-30070614
19331;-51175073;-30071119
19332;-51176084;-30070143
19333;-51176379;-30070890
19334;-51165493;-30069673
19335;-51165291;-30070906
19336;-51194404;-30078406
19337;-51194339;-30078659
19338;-51166640;-30078710
19339;-51171824;-30061788
19340;-51175589;-30069733
19341;-51175795;-30069918
19342;-51174006;-30069886
19343;-51173945;-30070048
19344;-51120407;-30217239
19345;-51091278;-30221215
19346;-51090024;-30221391
19347;-51088370;-30221726
19348;-51074325;-30216461
19349;-51129886;-30047071
19350;-51128250;-30046945
19351;-51111180;-30036903
19352;-51095520;-30044566
19353;-51093468;-30045156
19354;-51094424;-30045153
19355;-51092616;-30040153
19356;-51091666;-30040228
19357;-51094552;-30041718
19358;-51094959;-30041541
19359;-51118479;-30034464
19360;-51132690;-30047545
19361;-51134531;-30049137
19362;-51140250;-30056471
19363;-51142193;-30057145
19364;-51141683;-30056995
19365;-51133001;-30049048
19366;-51136132;-30048008
19367;-51143291;-30048920
19368;-51189280;-30077692
19369;-51188974;-30077589
19370;-51174845;-30081660
19371;-51174220;-30082063
19372;-51173316;-30078797
19373;-51173376;-30078519
19374;-51160058;-30077704
19375;-51159837;-30078870
19376;-51198179;-30078837
19377;-51167229;-30078883
19378;-51164259;-30078301
19379;-51164216;-30079096
19380;-51166352;-30078917
19381;-51192233;-30078704
19382;-51192408;-30078966
19383;-51182840;-30074816
19384;-51182623;-30075870
19385;-51189790;-30075703
19386;-51183634;-30075971
19387;-51165607;-30075992
19388;-51128322;-30046533
19389;-51158377;-30212764
19390;-51157215;-30211881
19391;-51128567;-30043115
19392;-51122047;-30042919
19393;-51121289;-30042341
19394;-51125432;-30043068
19395;-51127915;-30043124
19396;-51116784;-30034913
19397;-51102254;-30017082
19398;-51094607;-30041669
19399;-51091526;-30043364
19400;-51093227;-30043985
19401;-51096636;-30046311
19402;-51100529;-30021805
19403;-51118825;-30031374
19404;-51110690;-30027911
19405;-51102379;-30028154
19406;-51099459;-30027991
19407;-51100370;-30025316
19408;-51199710;-30096479
19409;-51212419;-30084822
19410;-51202639;-30082294
19411;-51202595;-30081758
19412;-51204420;-30088801
19413;-51204301;-30087931
19414;-51205555;-30081726
19415;-51204577;-30082439
19416;-51202227;-30096516
19417;-51207377;-30083269
19418;-51201358;-30085296
19419;-51235114;-30078392
19420;-51236195;-30077930
19421;-51128748;-30043128
19422;-51121336;-30044118
19423;-51056163;-30229013
19424;-51058993;-30229193
19425;-51050367;-30213955
19426;-51060180;-30231865
19427;-51050438;-30215608
19428;-51125130;-30043694
19429;-51108500;-30123022
19430;-51132552;-30047322
19431;-51132622;-30047601
19432;-51119650;-30042811
19433;-51128759;-30042959
19434;-51125354;-30043958
19435;-51111854;-30206770
19436;-51111176;-30207640
19437;-51090635;-30221275
19438;-51095831;-30209491
19439;-51094056;-30209808
19440;-51094524;-30205777
19441;-51126502;-30043545
19442;-51200840;-30075931
19443;-51198263;-30075463
19444;-51201576;-30075546
19445;-51201137;-30075996
19446;-51179375;-30075504
19447;-51178773;-30075985
19448;-51221034;-30079841
19449;-51217969;-30079790
19450;-51222471;-30079580
19451;-51215824;-30081104
19452;-51216797;-30079929
19453;-51218427;-30079593
19454;-51220840;-30081402
19455;-51229997;-30072808
19456;-51228902;-30073041
19457;-51228795;-30072757
19458;-51241475;-30073733
19459;-51231239;-30064978
19460;-51231730;-30065887
19461;-51112953;-30118695
19462;-51097521;-30122638
19463;-51096912;-30122513
19464;-51106414;-30122062
19465;-51107088;-30122484
19466;-51131570;-30076456
19467;-51128022;-30097992
19468;-51128297;-30097738
19469;-51111436;-30110385
19470;-51104326;-30019481
19471;-51098323;-30026228
19472;-51117986;-30032536
19473;-51118543;-30031391
19474;-51221857;-30073653
19475;-51221237;-30070490
19476;-51220734;-30070412
19477;-51225411;-30070117
19478;-51216954;-30059724
19479;-51217305;-30059887
19480;-51213814;-30055851
19481;-51212437;-30057761
19482;-51204757;-30057886
19483;-51214800;-30058646
19484;-51211972;-30063210
19485;-51230043;-30072388
19486;-51099924;-30031344
19487;-51099469;-30033262
19488;-51129221;-30047125
19489;-51130610;-30047335
19490;-51139435;-30046225
19491;-51141484;-30046380
19492;-51135334;-30047935
19493;-51133234;-30093613
19494;-51088894;-30027073
19495;-51088462;-30027469
19496;-51087842;-30027709
19497;-51088758;-30027812
19498;-51088387;-30028347
19499;-51090054;-30022263
19500;-51109362;-30035745
19501;-51109566;-30038654
19502;-51137739;-30164176
19503;-51106731;-30036652
19504;-51090134;-30037772
19505;-51103867;-30038741
19506;-51142015;-30059045
19507;-51235970;-30077508
19508;-51234898;-30077933
19509;-51238905;-30084321
19510;-51240514;-30072407
19511;-51233635;-30066583
19512;-51230635;-30067546
19513;-51227976;-30071183
19514;-51196147;-30067724
19515;-51186269;-30064446
19516;-51186940;-30064894
19517;-51136793;-30047656
19518;-51093471;-30048323
19519;-51132623;-30047601
19520;-51094895;-30136523
19521;-51096846;-30139209
19522;-51099451;-30139000
19523;-51144735;-30059682
19524;-51146650;-30062299
19525;-51142638;-30061991
19526;-51103837;-30110224
19527;-51105132;-30117702
19528;-51108858;-30124367
19529;-51097314;-30125033
19530;-51237313;-30077557
19531;-51236467;-30077475
19532;-51234918;-30078509
19533;-51212286;-30054465
19534;-51210757;-30062906
19535;-51211037;-30062808
19536;-51215164;-30061695
19537;-51214178;-30062657
19538;-51214834;-30062973
19539;-51210668;-30062774
19540;-51211551;-30061587
19541;-51227430;-30071798
19542;-51225386;-30071284
19543;-51217415;-30070015
19544;-51142406;-30062605
19545;-51144802;-30056886
19546;-51131051;-30074160
19547;-51089575;-30028652
19548;-51088527;-30024003
19549;-51088187;-30024083
19550;-51100012;-30123286
19551;-51098193;-30127383
19552;-51099219;-30127235
19553;-51110295;-30127572
19554;-51110720;-30127788
19555;-51112681;-30112892
19556;-51102556;-30109976
19557;-51102609;-30110336
19558;-51101062;-30136935
19559;-51101597;-30136793
19560;-51102163;-30137207
19561;-51221417;-30071275
19562;-51217812;-30071667
19563;-51225131;-30071998
19564;-51232060;-30073849
19565;-51231681;-30073395
19566;-51232183;-30073424
19567;-51230044;-30075519
19568;-51215606;-30073732
19569;-51224292;-30067795
19570;-51223217;-30068475
19571;-51216478;-30074725
19572;-51217119;-30074689
19573;-51217048;-30074306
19574;-51166367;-30076069
19575;-51178625;-30076102
19576;-51202097;-30074831
19577;-51203727;-30089256
19578;-51203127;-30089360
19579;-51128381;-30042342
19580;-51126179;-30042360
19581;-51128812;-30042364
19582;-51142010;-30066560
19583;-51145026;-30065968
19584;-51099559;-30027980
19585;-51100791;-30033349
19586;-51106587;-30034456
19587;-51104789;-30034856
19588;-51104101;-30035009
19589;-51103357;-30035174
19590;-51103426;-30134440
19591;-51109997;-30027266
19592;-51100368;-30027055
19593;-51089864;-30026997
19594;-51104609;-30027173
19595;-51119136;-30027349
19596;-51119393;-30027752
19597;-51235392;-30077603
19598;-51234236;-30082464
19599;-51234365;-30082664
19600;-51228487;-30079619
19601;-51227419;-30080704
19602;-51231653;-30073587
19603;-51235236;-30083507
19604;-51231043;-30075469
19605;-51236769;-30078273
19606;-51240654;-30078954
19607;-51239289;-30078232
19608;-51232210;-30077432
19609;-51174102;-30071392
19610;-51174391;-30071649
19611;-51174573;-30073082
19612;-51173755;-30073643
19613;-51174128;-30072628
19614;-51174483;-30072276
19615;-51166848;-30078032
19616;-51224775;-30069559
19617;-51223646;-30069331
19618;-51216101;-30067880
19619;-51224346;-30068669
19620;-51216008;-30067295
19621;-51237650;-30079214
19622;-51242740;-30079283
19623;-51242580;-30079266
19624;-51230233;-30078815
19625;-51243499;-30077949
19626;-51103707;-30034550
19627;-51101891;-30039815
19628;-51109455;-30037298
19629;-51109810;-30032982
19630;-51104416;-30040226
19631;-51104844;-30040219
19632;-51104867;-30038789
19633;-51106673;-30038718
19634;-51112555;-30105254
19635;-51112355;-30104637
19636;-51118066;-30105149
19637;-51109261;-30028016
19638;-51095121;-30023088
19639;-51100710;-30206889
19640;-51100583;-30207638
19641;-51100985;-30205419
19642;-51088324;-30027157
19643;-51109120;-30032189
19644;-51098843;-30132873
19645;-51142632;-30100272
19646;-51166116;-30078162
19647;-51175944;-30087707
19648;-51173399;-30070831
19649;-51172964;-30070700
19650;-51173592;-30070903
19651;-51164155;-30064621
19652;-51164094;-30064945
19653;-51164196;-30064392
19654;-51164645;-30064526
19655;-51164155;-30064622
19656;-51164234;-30077309
19657;-51163477;-30078313
19658;-51163100;-30078305
19659;-51172365;-30078298
19660;-51193306;-30078146
19661;-51173971;-30078081
19662;-51173980;-30078650
19663;-51172580;-30081772
19664;-51172072;-30081559
19665;-51235112;-30078389
19666;-51113644;-30033457
19667;-51144061;-30098456
19668;-51091733;-30040950
19669;-51124520;-30086638
19670;-51124699;-30086723
19671;-51124802;-30089243
19672;-51089796;-30022709
19673;-51089589;-30023853
19674;-51088870;-30023755
19675;-51088087;-30023437
19676;-51087565;-30023380
19677;-51088076;-30023796
19678;-51087604;-30023865
19679;-51088519;-30024006
19680;-51088811;-30023913
19681;-51089008;-30024449
19682;-51087729;-30024199
19683;-51123775;-30094337
19684;-51124024;-30092590
19685;-51095746;-30120664
19686;-51108682;-30120539
19687;-51093778;-30037856
19688;-51236548;-30077912
19689;-51237699;-30079055
19690;-51230807;-30081147
19691;-51229583;-30080473
19692;-51200696;-30071025
19693;-51196092;-30072745
19694;-51201919;-30072975
19695;-51200190;-30072144
19696;-51203824;-30071830
19697;-51199308;-30069812
19698;-51199780;-30070961
19699;-51204378;-30070554
19700;-51196069;-30070327
19701;-51194682;-30070148
19702;-51117539;-30034229
19703;-51120349;-30034351
19704;-51117444;-30034419
19705;-51110635;-30034500
19706;-51117139;-30034599
19707;-51116526;-30102160
19708;-51113124;-30104747
19709;-51089177;-30024159
19710;-51099038;-30118852
19711;-51107918;-30117841
19712;-51104248;-30117646
19713;-51105462;-30117781
19714;-51117197;-30034878
19715;-51091167;-30042126
19716;-51255904;-30116596
19717;-51120113;-30033522
19718;-51118080;-30033593
19719;-51110867;-30033633
19720;-51117480;-30032016
19721;-51117149;-30032055
19722;-51112095;-30031619
19723;-51195239;-30069867
19724;-51196372;-30069669
19725;-51225785;-30077178
19726;-51227997;-30076798
19727;-51227148;-30076155
19728;-51220836;-30075753
19729;-51221974;-30076226
19730;-51224270;-30076105
19731;-51224093;-30075895
19732;-51227498;-30075182
19733;-51228707;-30076071
19734;-51229927;-30079706
19735;-51230579;-30078930
19736;-51246903;-30079627
19737;-51229603;-30080448
19738;-51228486;-30079619
19739;-51096280;-30045528
19740;-51093932;-30038517
19741;-51110089;-30024444
19742;-51092519;-30024595
19743;-51141104;-30065659
19744;-51150449;-30065235
19745;-51140208;-30063757
19746;-51110240;-30032714
19747;-51108288;-30034041
19748;-51090504;-30021306
19749;-51089783;-30021799
19750;-51088689;-30021845
19751;-51088615;-30020513
19752;-51089350;-30022184
19753;-51089351;-30022482
19754;-51236345;-30081314
19755;-51245712;-30081308
19756;-51242334;-30081835
19757;-51222148;-30069803
19758;-51223410;-30069683
19759;-51215645;-30068549
19760;-51225577;-30077317
19761;-51225540;-30074607
19762;-51222596;-30066528
19763;-51102645;-30204549
19764;-51102831;-30203226
19765;-51101386;-30204007
19766;-51132706;-30212100
19767;-51103804;-30033486
19768;-51144580;-30063451
19769;-51143596;-30064994
19770;-51102807;-30110723
19771;-51137151;-30102312
19772;-51100025;-30219096
19773;-51217877;-30070942
19774;-51216651;-30067363
19775;-51216501;-30067329
19776;-51218146;-30079895
